,title,affiliations
1303,"OpenWebVoyager: Building Multimodal Web Agents via Iterative Real-World Exploration, Feedback and Optimization","['Amazon', 'Apple', 'Tencent AI Lab', 'Tencent AI Lab', 'Westlake University', 'Tencent AI Lab']"
1304,FOCUS: Evaluating Pre-trained Vision-Language Models on Underspecification Reasoning,"['Singapore Management University', 'Singapore Management University', 'Singapore Management University', 'Australian National University and Singapore Management University']"
1305,Sightation Counts: Leveraging Sighted User Feedback in Building a BLV-aligned Dataset of Diagram Descriptions,"['Korea Advanced Institute of Science & Technology', 'Copenhagen University and KAIST', 'Korea Advanced Institute of Science & Technology', 'Korea Advanced Institute of Science & Technology', 'KAIST']"
1306,Personal Travel Solver: A Preference-Driven LLM-Solver System for Travel Planning,"['University of Science and Technology of China', 'University of Science and Technology of China', 'University of Science and Technology of China']"
1307,Counterspeech the ultimate shield! Multi-Conditioned Counterspeech Generation through Attributed Prefix Learning,"['Indian Institute of Technology, Delhi']"
1308,LLM×MapReduce: Simplified Long-Sequence Processing using Large Language Models,"['Xiamen University', 'Tsinghua University', 'Zhongguancun Laboratory', 'Tsinghua University, Tsinghua University', 'Xiamen University, Tsinghua University', 'Tsinghua University', 'Tsinghua University']"
1309,CheXalign: Preference fine-tuning in chest X-ray interpretation models without human feedback,"['KTH Royal Institute of Technology', 'Stanford University', 'Stanford University', 'Stanford University', 'Stanford University and Hospital Israelita Albert Einstein', 'Stanford University and University of Zurich', 'Stanford University', 'Stanford University']"
1310,Knowledge Tracing in Programming Education Integrating Students’ Questions,"['Seoul National University', 'Elice', 'Seoul National University']"
1311,PRISM: A Framework for Producing Interpretable Political Bias Embeddings with Political-Aware Cross-Encoder,"['National University of Singapore', 'Harbin Institute of Technology', 'National University of Singapore', 'Harbin Institute of Technology']"
1312,"Representations of Fact, Fiction and Forecast in Large Language Models: Epistemics and Attitudes",['University of Potsdam']
1313,Lexical Diversity-aware Relevance Assessment for Retrieval-Augmented Generation,"['Beijing University of Aeronautics and Astronautics', 'Beijing University of Aeronautics and Astronautics', 'Peking University', 'Zhongguancun Laboratory', 'Beihang University']"
1314,Weaving Context Across Images: Improving Vision-Language Models through Focus-Centric Visual Chains,"['Renmin University of China', 'Xiaomi Corporation', 'Renmin University of China']"
1315,Online Iterative Self-Alignment for Radiology Report Generation,"['Tsinghua University', 'East China University of Science and Technology', 'TeleAI, China Telecom']"
1316,Chinese Inertial GAN for Handwriting Signal Generation and Recognition,"['national university of singaore, National University of Singapore']"
1317,LLMs Caught in the Crossfire: Malware Requests and Jailbreak Challenges,"['China Telecom', 'Northwest Polytechnical University Xi’an', 'China Telecom and Northwestern Polytechnical University']"
1318,Evaluating Sequence Labeling on the basis of Information Theory,"['Universidad Nacional de Educación a Distancia', 'Universidad Nacional de Educación a Distancia', 'Universidad Nacional de Educación a Distancia']"
1319,GRAT: Guiding Retrieval-Augmented Reasoning through Process Rewards Tree Search,"['Huazhong University of Science and Technology', 'Huazhong University of Science and Technology']"
1320,T-REG: Preference Optimization with Token-Level Reward Regularization,"['Google Deepmind', 'University of Texas, Austin', 'Mistral AI']"
1321,Gödel Agent: A Self-Referential Agent Framework for Recursively Self-Improvement,"['UC Santa Barbara', 'University of Arizona', 'UC Santa Barbara']"
1322,AgentGym: Evaluating and Training Large Language Model-based Agents across Diverse Environments,"['Fudan University', 'Fudan University', 'Shanghai Artificial Intelligence Laboratory', 'Shanghai Artificial Intelligence Laboratory', 'Fudan University', 'Fudan University', 'Fudan University', 'Fudan University', 'Fudan University', 'Fudan University']"
1323,Rethinking the Role of Prompting Strategies in LLM Test-Time Scaling: A Perspective of Probability Theory,"['Institute of automation, Chinese academy of science, Chinese Academy of Sciences', 'Institute of Automation, Chinese Academy of Sciences']"
1324,Information Locality as an Inductive Bias for Neural Language Models,"['Department of Computer Science, ETHZ - ETH Zurich', 'McGill University, Mila and McGill University', 'Department of Computer Science, ETHZ - ETH Zurich', 'Swiss Federal Institute of Technology']"
1325,Learning to Reason Over Time: Timeline Self-Reflection for Improved Temporal Reasoning in Language Models,"['Microsoft', 'Amazon', 'Amazon and University of Cambridge', 'Amazon']"
1326,Query-driven Document-level Scientific Evidence Extraction from Biomedical Studies,"['IBM Research Europe - Ireland', 'Dublin City University', 'IT:U Interdisciplinary Transformation University Austria, Technische Universität Darmstadt and IBM Research Ireland']"
1327,"Towards Robust Universal Information Extraction: Dataset, Evaluation, and Solution","['Shenyang Aerospace University', 'Shenyang Aerospace University', 'Institute of Computing Technology, Chinese Academy of Sciences', 'Institute of Computing Technology, Chinese Academy of Sciences', 'Institute of Computing Technology, Chinese Academy of Sciences', 'Institute of Computing Technolgy, Chinese Academy of Sciences', 'Institute of Computing Technology, Chinese Academy']"
1328,Multi-perspective Alignment for Increasing Naturalness in Neural Machine Translation,"['University of Groningen', 'University of Groningen', 'Universitat d’Alacant']"
1329,Temporal reasoning for timeline summarisation in social media,"['Bar-Ilan University', 'Queen Mary University London']"
1330,Beyond Negative Stereotypes – Non-Negative Abusive Utterances about Identity Groups and Their Semantic Variants,"['Technische Universität Wien', 'Universität Vienna']"
1331,Tokenisation is NP-Complete,"['ETHZ - ETH Zurich', 'Department of Computer Science, ETHZ - ETH Zurich']"
1332,Training Dynamics Underlying Language Model Scaling Laws: Loss Deceleration and Zero-Sum Learning,"['Capital One', 'CapitalOne', 'University of Montreal', 'Mila - Quebec Artificial Intelligence Institute and Université de Montréal']"
1333,Many Heads Are Better Than One: Improved Scientific Idea Generation by A LLM-Based Multi-Agent System,"['Shanghai Artificial Intelligence Laboratory', 'Shanghai Artificial Intelligence Laboratory', 'The Chinese University of Hong Kong', 'University of Oxford and University of Sydney', 'National University of Singapore', 'Shanghai Artificial Intelligence Laboratory', 'shanghai institute for science of science', 'Shanghai AI Lab', 'University of Oxford', 'Tsinghua University', 'Shanghai Artificial Intelligence Laboratory and Shanghai Innovation Institute']"
1334,Inner Thinking Transformer: Leveraging Dynamic Depth Scaling to Foster Adaptive Internal Thinking,"['Baidu', 'Baidu Inc.', 'Institute of Information Engineering, Chinese Academy of Sciences', 'Baidu']"
1335,Document-Level Text Generation with Minimum Bayes Risk Decoding using Optimal Transport,"['CyberAgent, Inc.']"
1336,Opt-Out: Investigating Entity-Level Unlearning for Large Language Models via Optimal Transport,"['Hyundai Motor Group and KAIST', 'Korea Advanced Institute of Science and Technology']"
1337,Mixture of Small and Large Models for Chinese Spelling Check,"['Soochow University', 'Soochow University, China', 'Soochow University']"
1338,DISC: Plug-and-Play Decoding Intervention with Similarity of Characters for Chinese Spelling Check,"['Soochow University', 'Soochow University, China', 'Soochow University, China', 'Soochow University', 'Harbin Institute of Technology, Shenzhen', 'Alibaba Group', 'Alibaba Group US']"
1339,Causal Estimation of Tokenisation Bias,"['University of Cambridge', 'ETHZ - ETH Zurich', 'Swiss Federal Institute of Technology', 'University of Cambridge', 'Department of Computer Science, ETHZ - ETH Zurich']"
1340,Value Residual Learning,['Westlake University']
1341,SGIC: A Self-Guided Iterative Calibration Framework for RAG,"['University of Macau', 'Harbin Institute of Technology, Shenzhen', 'University of Macau']"
1342,NusaAksara: A Multimodal and Multilingual Benchmark for Preserving Indonesian Indigenous Scripts,"['Mohamed bin Zayed University of Artificial Intelligence', 'Monash University', 'Monash University', 'Monash University and Boston University', 'Mohamed bin Zayed University of Artificial Intelligence']"
1343,LLM-based Rumor Detection via Influence Guided Sample Selection and Game-based Perspective Analysis,"['National University of Defense Technology', 'National University of Defense Technology', 'National University of Defense Technology', 'National University of Defense Technology', 'National University of Defense Technology', 'National University of Defense Technology']"
1344,Hierarchical-Task-Aware Multi-modal Mixture of Incremental LoRA Experts for Embodied Continual Learning,['Pingan Technology']
1345,SpindleKV: A Novel KV Cache Reduction Method Balancing Both Shallow and Deep Layers,"['Xiaomi Corporation', 'Xiaomi Corporation', 'Wuhan University', 'Wuhan University']"
1346,Medical Graph RAG: Evidence-based Medical Large Language Model via Graph Retrieval-Augmented Generation,"['University of Oxford', 'University of Oxford', 'University of Oxford', 'Carnegie Mellon University', 'University of Edinburgh, University of Edinburgh', 'National University of Singapore']"
1347,Unifying Uniform and Binary-coding Quantization for Accurate Compression of Large Language Models,"['NAVER', 'NAVER CLOUD', 'Seoul National University', 'NAVER CLOUD', 'NAVER Cloud', 'Seoul National University', 'NAVER CLOVA']"
1348,Agentic Reasoning: A Streamlined Framework for Enhancing LLM Reasoning with Agentic Tools,"['University of Oxford', 'University of Oxford', 'Carnegie Mellon University', 'National University of Singapore']"
1349,Probing Relative Interaction and Dynamic Calibration in Multi-modal Entity Alignment,"['Northeastern University, China', 'Northeastern University', 'Northeastern University']"
1350,Learn to Memorize: Scalable Continual Learning in Semiparametric Models with Mixture-of-Neighbors Induction Memory,"['Peking University', 'Tencent AI Lab', 'Peking University']"
1351,"Adverse Event Extraction from Discharge Summaries: A New Dataset, Annotation Scheme, and Initial Findings","['University of Birmingham', 'University of Edinburgh, University of Edinburgh', 'LifeArc', 'University College London, University of London', 'University of Glasgow', 'University of Edinburgh, University of Edinburgh']"
1352,Speed Up Your Code: Progressive Code Acceleration Through Bidirectional Tree Editing,"['Harbin Institute of Technology', 'Harbin Institute of Technology (Shenzhen), China', 'South China University of Technology, South China University of Technology', 'Huawei Technologies Ltd.', 'Huawei Technologies Ltd.', 'Harbin Institute of Technology', 'Harbin Institute of Technology', 'Harbin Institute of Technology, Shenzhen']"
